Date,Units Sold
16-01-2022,127
16-01-2022,195
16-01-2022,64
16-01-2022,23
16-01-2022,15
16-01-2022,52
16-01-2022,84
16-01-2022,170
16-01-2022,179
16-01-2022,124
16-01-2022,352
16-01-2022,150
16-01-2022,295
16-01-2022,198
16-01-2022,56
16-01-2022,74
16-01-2022,79
16-01-2022,163
16-01-2022,315
16-01-2022,170
16-01-2022,62
16-01-2022,26
16-01-2022,61
16-01-2022,176
16-01-2022,174
16-01-2022,100
16-01-2022,267
16-01-2022,142
16-01-2022,40
16-01-2022,335
16-01-2022,29
16-01-2022,53
16-01-2022,71
16-01-2022,246
16-01-2022,168
16-01-2022,214
16-01-2022,115
16-01-2022,357
16-01-2022,49
16-01-2022,88
16-01-2022,289
16-01-2022,26
16-01-2022,284
16-01-2022,2
16-01-2022,279
16-01-2022,374
16-01-2022,223
17-01-2022,69
17-01-2022,152
17-01-2022,18
17-01-2022,88
17-01-2022,68
17-01-2022,195
17-01-2022,194
17-01-2022,142
17-01-2022,28
17-01-2022,45
17-01-2022,26
17-01-2022,120
17-01-2022,99
17-01-2022,19
17-01-2022,25
17-01-2022,122
17-01-2022,294
17-01-2022,151
17-01-2022,23
17-01-2022,25
17-01-2022,33
17-01-2022,24
17-01-2022,199
17-01-2022,368
17-01-2022,138
17-01-2022,282
17-01-2022,113
17-01-2022,150
17-01-2022,95
17-01-2022,14
17-01-2022,25
17-01-2022,130
17-01-2022,179
17-01-2022,7
17-01-2022,251
17-01-2022,27
17-01-2022,297
17-01-2022,227
17-01-2022,168
17-01-2022,21
17-01-2022,96
17-01-2022,113
17-01-2022,319
17-01-2022,34
17-01-2022,338
17-01-2022,184
17-01-2022,71
17-01-2022,285
17-01-2022,390
17-01-2022,118
17-01-2022,136
17-01-2022,161
17-01-2022,122
17-01-2022,174
17-01-2022,406
17-01-2022,147
17-01-2022,118
17-01-2022,187
17-01-2022,120
17-01-2022,162
17-01-2022,177
17-01-2022,72
17-01-2022,93
17-01-2022,136
17-01-2022,212
17-01-2022,8
17-01-2022,302
17-01-2022,214
17-01-2022,198
17-01-2022,85
17-01-2022,356
17-01-2022,73
17-01-2022,44
17-01-2022,183
17-01-2022,24
17-01-2022,73
17-01-2022,122
17-01-2022,141
17-01-2022,137
17-01-2022,55
17-01-2022,181
17-01-2022,306
17-01-2022,154
17-01-2022,160
17-01-2022,123
17-01-2022,14
17-01-2022,87
17-01-2022,61
17-01-2022,15
17-01-2022,9
17-01-2022,28
17-01-2022,36
17-01-2022,89
17-01-2022,146
17-01-2022,33
17-01-2022,233
17-01-2022,173
17-01-2022,25
17-01-2022,68
17-01-2022,161
18-01-2022,123
18-01-2022,6
18-01-2022,70
18-01-2022,93
18-01-2022,59
18-01-2022,145
18-01-2022,101
18-01-2022,238
18-01-2022,248
18-01-2022,279
18-01-2022,164
18-01-2022,95
18-01-2022,22
18-01-2022,25
18-01-2022,266
18-01-2022,48
18-01-2022,35
18-01-2022,168
18-01-2022,34
18-01-2022,206
18-01-2022,49
18-01-2022,31
18-01-2022,149
18-01-2022,94
18-01-2022,35
18-01-2022,218
18-01-2022,336
18-01-2022,1
18-01-2022,456
18-01-2022,70
18-01-2022,404
18-01-2022,160
18-01-2022,119
18-01-2022,246
18-01-2022,46
18-01-2022,72
18-01-2022,38
18-01-2022,106
18-01-2022,59
18-01-2022,268
18-01-2022,221
18-01-2022,251
18-01-2022,82
18-01-2022,352
18-01-2022,46
18-01-2022,190
18-01-2022,257
18-01-2022,115
18-01-2022,151
18-01-2022,383
18-01-2022,163
18-01-2022,420
18-01-2022,62
18-01-2022,200
18-01-2022,56
18-01-2022,67
18-01-2022,98
18-01-2022,180
18-01-2022,160
18-01-2022,121
18-01-2022,375
18-01-2022,56
18-01-2022,368
18-01-2022,37
18-01-2022,178
18-01-2022,20
18-01-2022,107
18-01-2022,109
18-01-2022,2
18-01-2022,55
18-01-2022,126
18-01-2022,24
18-01-2022,76
18-01-2022,329
18-01-2022,57
18-01-2022,113
18-01-2022,30
18-01-2022,173
18-01-2022,20
18-01-2022,69
18-01-2022,40
18-01-2022,74
18-01-2022,118
18-01-2022,327
18-01-2022,69
18-01-2022,211
18-01-2022,14
18-01-2022,208
18-01-2022,173
18-01-2022,204
18-01-2022,78
18-01-2022,17
18-01-2022,23
18-01-2022,102
18-01-2022,256
18-01-2022,237
18-01-2022,160
18-01-2022,84
18-01-2022,194
18-01-2022,209
19-01-2022,211
19-01-2022,152
19-01-2022,132
19-01-2022,362
19-01-2022,189
19-01-2022,12
19-01-2022,116
19-01-2022,24
19-01-2022,82
19-01-2022,119
19-01-2022,149
19-01-2022,160
19-01-2022,28
19-01-2022,88
19-01-2022,226
19-01-2022,0
19-01-2022,246
19-01-2022,441
19-01-2022,100
19-01-2022,61
19-01-2022,89
19-01-2022,414
19-01-2022,160
19-01-2022,207
19-01-2022,97
19-01-2022,89
19-01-2022,328
19-01-2022,61
19-01-2022,138
19-01-2022,155
19-01-2022,56
19-01-2022,180
19-01-2022,157
19-01-2022,209
19-01-2022,388
19-01-2022,64
19-01-2022,126
19-01-2022,328
19-01-2022,62
19-01-2022,67
19-01-2022,368
19-01-2022,40
19-01-2022,76
19-01-2022,86
19-01-2022,68
19-01-2022,103
19-01-2022,307
19-01-2022,135
19-01-2022,47
19-01-2022,136
19-01-2022,134
19-01-2022,50
19-01-2022,140
19-01-2022,295
19-01-2022,49
19-01-2022,37
19-01-2022,446
19-01-2022,28
19-01-2022,206
19-01-2022,5
19-01-2022,116
19-01-2022,112
19-01-2022,154
19-01-2022,92
19-01-2022,190
19-01-2022,34
19-01-2022,76
19-01-2022,5
19-01-2022,112
19-01-2022,89
19-01-2022,155
19-01-2022,6
19-01-2022,191
19-01-2022,140
19-01-2022,67
19-01-2022,115
19-01-2022,120
19-01-2022,19
19-01-2022,33
19-01-2022,75
19-01-2022,186
19-01-2022,335
19-01-2022,251
19-01-2022,2
19-01-2022,49
19-01-2022,170
19-01-2022,41
19-01-2022,51
19-01-2022,87
19-01-2022,43
19-01-2022,269
19-01-2022,9
19-01-2022,97
19-01-2022,392
19-01-2022,370
19-01-2022,57
19-01-2022,90
19-01-2022,165
19-01-2022,289
19-01-2022,164
20-01-2022,79
20-01-2022,192
20-01-2022,67
20-01-2022,12
20-01-2022,460
20-01-2022,138
20-01-2022,204
20-01-2022,48
20-01-2022,211
20-01-2022,165
20-01-2022,296
20-01-2022,191
20-01-2022,57
20-01-2022,34
20-01-2022,304
20-01-2022,163
20-01-2022,347
20-01-2022,100
20-01-2022,11
20-01-2022,51
20-01-2022,224
20-01-2022,142
20-01-2022,163
20-01-2022,337
20-01-2022,135
20-01-2022,28
20-01-2022,87
20-01-2022,188
20-01-2022,346
20-01-2022,171
20-01-2022,8
20-01-2022,36
20-01-2022,47
20-01-2022,228
20-01-2022,0
20-01-2022,160
20-01-2022,163
20-01-2022,227
20-01-2022,110
20-01-2022,161
20-01-2022,19
20-01-2022,153
20-01-2022,132
20-01-2022,3
20-01-2022,306
20-01-2022,193
20-01-2022,181
20-01-2022,198
20-01-2022,469
20-01-2022,471
20-01-2022,156
20-01-2022,28
20-01-2022,59
20-01-2022,127
20-01-2022,25
20-01-2022,266
20-01-2022,192
20-01-2022,176
20-01-2022,115
20-01-2022,17
20-01-2022,47
20-01-2022,78
20-01-2022,117
20-01-2022,387
20-01-2022,259
20-01-2022,39
20-01-2022,114
20-01-2022,79
20-01-2022,200
20-01-2022,48
20-01-2022,285
20-01-2022,193
20-01-2022,208
20-01-2022,31
20-01-2022,6
20-01-2022,212
20-01-2022,75
20-01-2022,11
20-01-2022,108
20-01-2022,210
20-01-2022,85
20-01-2022,326
20-01-2022,211
20-01-2022,130
20-01-2022,80
20-01-2022,196
20-01-2022,44
20-01-2022,75
20-01-2022,37
20-01-2022,63
20-01-2022,5
20-01-2022,236
20-01-2022,157
20-01-2022,163
20-01-2022,55
20-01-2022,8
20-01-2022,326
20-01-2022,26
20-01-2022,264
20-01-2022,23
21-01-2022,390
21-01-2022,171
21-01-2022,56
21-01-2022,79
21-01-2022,76
21-01-2022,125
21-01-2022,95
21-01-2022,17
21-01-2022,137
21-01-2022,74
21-01-2022,30
21-01-2022,183
21-01-2022,26
21-01-2022,165
21-01-2022,65
21-01-2022,168
21-01-2022,189
21-01-2022,213
21-01-2022,46
21-01-2022,10
21-01-2022,17
21-01-2022,49
21-01-2022,147
21-01-2022,476
21-01-2022,5
21-01-2022,32
21-01-2022,344
21-01-2022,155
21-01-2022,428
21-01-2022,72
21-01-2022,39
21-01-2022,455
21-01-2022,16
21-01-2022,112
21-01-2022,80
21-01-2022,53
21-01-2022,0
21-01-2022,4
21-01-2022,171
21-01-2022,229
21-01-2022,301
21-01-2022,73
21-01-2022,60
21-01-2022,183
21-01-2022,387
21-01-2022,139
21-01-2022,155
21-01-2022,39
21-01-2022,114
21-01-2022,75
21-01-2022,347
21-01-2022,264
21-01-2022,133
21-01-2022,135
21-01-2022,111
21-01-2022,70
21-01-2022,160
21-01-2022,26
21-01-2022,8
21-01-2022,127
21-01-2022,69
21-01-2022,219
21-01-2022,6
21-01-2022,133
21-01-2022,97
21-01-2022,44
21-01-2022,81
21-01-2022,391
21-01-2022,11
21-01-2022,183
21-01-2022,60
21-01-2022,209
21-01-2022,67
21-01-2022,180
21-01-2022,91
21-01-2022,237
21-01-2022,260
21-01-2022,315
21-01-2022,256
21-01-2022,1
21-01-2022,33
21-01-2022,124
21-01-2022,85
21-01-2022,81
21-01-2022,125
21-01-2022,142
21-01-2022,8
21-01-2022,107
21-01-2022,19
21-01-2022,56
21-01-2022,57
21-01-2022,39
21-01-2022,55
21-01-2022,38
21-01-2022,36
21-01-2022,71
21-01-2022,297
21-01-2022,24
21-01-2022,89
21-01-2022,144
22-01-2022,191
22-01-2022,416
22-01-2022,100
22-01-2022,308
22-01-2022,27
22-01-2022,66
22-01-2022,15
22-01-2022,76
22-01-2022,222
22-01-2022,7
22-01-2022,13
22-01-2022,47
22-01-2022,48
22-01-2022,99
22-01-2022,43
22-01-2022,43
22-01-2022,77
22-01-2022,391
22-01-2022,449
22-01-2022,215
22-01-2022,60
22-01-2022,58
22-01-2022,74
22-01-2022,232
22-01-2022,54
22-01-2022,78
22-01-2022,51
22-01-2022,90
22-01-2022,92
22-01-2022,206
22-01-2022,67
22-01-2022,64
22-01-2022,64
22-01-2022,7
22-01-2022,324
22-01-2022,284
22-01-2022,128
22-01-2022,118
22-01-2022,422
22-01-2022,29
22-01-2022,156
22-01-2022,76
22-01-2022,115
22-01-2022,112
22-01-2022,324
22-01-2022,360
22-01-2022,86
22-01-2022,28
22-01-2022,141
22-01-2022,55
22-01-2022,170
22-01-2022,482
22-01-2022,19
22-01-2022,40
22-01-2022,158
22-01-2022,143
22-01-2022,150
22-01-2022,175
22-01-2022,283
22-01-2022,119
22-01-2022,155
22-01-2022,7
22-01-2022,76
22-01-2022,31
22-01-2022,111
22-01-2022,263
22-01-2022,124
22-01-2022,231
22-01-2022,64
22-01-2022,169
22-01-2022,150
22-01-2022,124
22-01-2022,196
22-01-2022,180
22-01-2022,41
22-01-2022,234
22-01-2022,140
22-01-2022,325
22-01-2022,41
22-01-2022,42
22-01-2022,82
22-01-2022,52
22-01-2022,57
22-01-2022,46
22-01-2022,445
22-01-2022,374
22-01-2022,71
22-01-2022,337
22-01-2022,373
22-01-2022,398
22-01-2022,153
22-01-2022,52
22-01-2022,279
22-01-2022,44
22-01-2022,344
22-01-2022,49
22-01-2022,114
22-01-2022,85
22-01-2022,147
22-01-2022,77
23-01-2022,79
23-01-2022,104
23-01-2022,42
23-01-2022,137
23-01-2022,83
23-01-2022,97
23-01-2022,95
23-01-2022,54
23-01-2022,96
23-01-2022,32
23-01-2022,168
23-01-2022,33
23-01-2022,32
23-01-2022,17
23-01-2022,67
23-01-2022,55
23-01-2022,74
23-01-2022,106
23-01-2022,68
23-01-2022,6
23-01-2022,10
23-01-2022,2
23-01-2022,387
23-01-2022,157
23-01-2022,151
23-01-2022,151
23-01-2022,161
23-01-2022,101
23-01-2022,166
23-01-2022,278
23-01-2022,133
23-01-2022,64
23-01-2022,10
23-01-2022,121
23-01-2022,357
23-01-2022,79
23-01-2022,213
23-01-2022,194
23-01-2022,144
23-01-2022,66
23-01-2022,330
23-01-2022,86
23-01-2022,197
23-01-2022,68
23-01-2022,146
23-01-2022,26
23-01-2022,274
23-01-2022,41
23-01-2022,185
23-01-2022,244
23-01-2022,94
23-01-2022,325
23-01-2022,32
23-01-2022,326
23-01-2022,65
23-01-2022,72
23-01-2022,131
23-01-2022,105
23-01-2022,105
23-01-2022,200
23-01-2022,16
23-01-2022,120
23-01-2022,127
23-01-2022,341
23-01-2022,133
23-01-2022,5
23-01-2022,68
23-01-2022,8
23-01-2022,102
23-01-2022,331
23-01-2022,140
23-01-2022,2
23-01-2022,307
23-01-2022,95
23-01-2022,42
23-01-2022,56
23-01-2022,446
23-01-2022,69
23-01-2022,38
23-01-2022,236
23-01-2022,243
23-01-2022,404
23-01-2022,80
23-01-2022,99
23-01-2022,7
23-01-2022,10
23-01-2022,22
23-01-2022,386
23-01-2022,103
23-01-2022,162
23-01-2022,101
23-01-2022,94
23-01-2022,65
23-01-2022,63
23-01-2022,260
23-01-2022,31
23-01-2022,200
23-01-2022,5
23-01-2022,99
23-01-2022,92
24-01-2022,9
24-01-2022,139
24-01-2022,129
24-01-2022,74
24-01-2022,85
24-01-2022,238
24-01-2022,466
24-01-2022,62
24-01-2022,174
24-01-2022,3
24-01-2022,84
24-01-2022,51
24-01-2022,102
24-01-2022,20
24-01-2022,0
24-01-2022,7
24-01-2022,88
24-01-2022,123
24-01-2022,43
24-01-2022,29
24-01-2022,350
24-01-2022,166
24-01-2022,188
24-01-2022,13
24-01-2022,59
24-01-2022,68
24-01-2022,267
24-01-2022,68
24-01-2022,174
24-01-2022,71
24-01-2022,92
24-01-2022,85
24-01-2022,58
24-01-2022,87
24-01-2022,11
24-01-2022,217
24-01-2022,16
24-01-2022,44
24-01-2022,171
24-01-2022,4
24-01-2022,46
24-01-2022,267
24-01-2022,63
24-01-2022,16
24-01-2022,72
24-01-2022,105
24-01-2022,68
24-01-2022,100
24-01-2022,48
24-01-2022,314
24-01-2022,17
24-01-2022,75
24-01-2022,110
24-01-2022,84
24-01-2022,246
24-01-2022,44
24-01-2022,37
24-01-2022,52
24-01-2022,34
24-01-2022,6
24-01-2022,197
24-01-2022,189
24-01-2022,241
24-01-2022,34
24-01-2022,227
24-01-2022,239
24-01-2022,193
24-01-2022,76
24-01-2022,7
24-01-2022,59
24-01-2022,106
24-01-2022,102
24-01-2022,99
24-01-2022,68
24-01-2022,196
24-01-2022,3
24-01-2022,236
24-01-2022,165
24-01-2022,312
24-01-2022,190
24-01-2022,90
24-01-2022,135
24-01-2022,282
24-01-2022,107
24-01-2022,93
24-01-2022,80
24-01-2022,204
24-01-2022,184
24-01-2022,208
24-01-2022,60
24-01-2022,74
24-01-2022,84
24-01-2022,143
24-01-2022,92
24-01-2022,176
24-01-2022,26
24-01-2022,26
24-01-2022,86
24-01-2022,183
24-01-2022,66
25-01-2022,189
25-01-2022,241
25-01-2022,189
25-01-2022,24
25-01-2022,269
25-01-2022,77
25-01-2022,72
25-01-2022,16
25-01-2022,188
25-01-2022,119
25-01-2022,12
25-01-2022,36
25-01-2022,32
25-01-2022,197
25-01-2022,175
25-01-2022,141
25-01-2022,210
25-01-2022,280
25-01-2022,44
25-01-2022,22
25-01-2022,141
25-01-2022,23
25-01-2022,187
25-01-2022,234
25-01-2022,130
25-01-2022,154
25-01-2022,430
25-01-2022,302
25-01-2022,120
25-01-2022,246
25-01-2022,82
25-01-2022,206
25-01-2022,60
25-01-2022,37
25-01-2022,205
25-01-2022,94
25-01-2022,31
25-01-2022,89
25-01-2022,125
25-01-2022,231
25-01-2022,68
25-01-2022,174
25-01-2022,7
25-01-2022,103
25-01-2022,22
25-01-2022,184
25-01-2022,68
25-01-2022,30
25-01-2022,2
25-01-2022,80
25-01-2022,84
25-01-2022,310
25-01-2022,73
25-01-2022,216
25-01-2022,62
25-01-2022,278
25-01-2022,110
25-01-2022,112
25-01-2022,121
25-01-2022,346
25-01-2022,440
25-01-2022,112
25-01-2022,249
25-01-2022,72
25-01-2022,134
25-01-2022,221
25-01-2022,303
25-01-2022,211
25-01-2022,95
25-01-2022,26
25-01-2022,143
25-01-2022,325
25-01-2022,17
25-01-2022,133
25-01-2022,240
25-01-2022,159
25-01-2022,52
25-01-2022,316
25-01-2022,7
25-01-2022,22
25-01-2022,15
25-01-2022,68
25-01-2022,221
25-01-2022,251
25-01-2022,172
25-01-2022,14
25-01-2022,275
25-01-2022,155
25-01-2022,294
25-01-2022,328
25-01-2022,35
25-01-2022,14
25-01-2022,95
25-01-2022,14
25-01-2022,188
25-01-2022,232
25-01-2022,43
25-01-2022,53
25-01-2022,73
25-01-2022,18
26-01-2022,49
26-01-2022,11
26-01-2022,258
26-01-2022,85
26-01-2022,8
26-01-2022,147
26-01-2022,168
26-01-2022,153
26-01-2022,122
26-01-2022,48
26-01-2022,30
26-01-2022,70
26-01-2022,190
26-01-2022,217
26-01-2022,141
26-01-2022,27
26-01-2022,149
26-01-2022,109
26-01-2022,26
26-01-2022,324
26-01-2022,19
26-01-2022,52
26-01-2022,41
26-01-2022,266
26-01-2022,34
26-01-2022,402
26-01-2022,121
26-01-2022,225
26-01-2022,201
26-01-2022,106
26-01-2022,76
26-01-2022,222
26-01-2022,306
26-01-2022,161
26-01-2022,155
26-01-2022,282
26-01-2022,231
26-01-2022,107
26-01-2022,175
26-01-2022,37
26-01-2022,261
26-01-2022,167
26-01-2022,6
26-01-2022,32
26-01-2022,286
26-01-2022,98
26-01-2022,14
26-01-2022,69
26-01-2022,112
26-01-2022,21
26-01-2022,65
26-01-2022,139
26-01-2022,281
26-01-2022,161
26-01-2022,103
26-01-2022,346
26-01-2022,333
26-01-2022,23
26-01-2022,196
26-01-2022,225
26-01-2022,17
26-01-2022,145
26-01-2022,66
26-01-2022,95
26-01-2022,35
26-01-2022,120
26-01-2022,19
26-01-2022,67
26-01-2022,62
26-01-2022,21
26-01-2022,60
26-01-2022,64
26-01-2022,283
26-01-2022,281
26-01-2022,35
26-01-2022,133
26-01-2022,206
26-01-2022,61
26-01-2022,130
26-01-2022,376
26-01-2022,69
26-01-2022,1
26-01-2022,193
26-01-2022,73
26-01-2022,421
26-01-2022,300
26-01-2022,83
26-01-2022,54
26-01-2022,131
26-01-2022,370
26-01-2022,115
26-01-2022,57
26-01-2022,26
26-01-2022,382
26-01-2022,179
26-01-2022,17
26-01-2022,76
26-01-2022,164
26-01-2022,23
26-01-2022,181
27-01-2022,164
27-01-2022,67
27-01-2022,146
27-01-2022,298
27-01-2022,229
27-01-2022,98
27-01-2022,21
27-01-2022,20
27-01-2022,154
27-01-2022,87
27-01-2022,22
27-01-2022,3
27-01-2022,144
27-01-2022,73
27-01-2022,136
27-01-2022,64
27-01-2022,156
27-01-2022,110
27-01-2022,252
27-01-2022,86
27-01-2022,215
27-01-2022,198
27-01-2022,93
27-01-2022,187
27-01-2022,119
27-01-2022,86
27-01-2022,70
27-01-2022,34
27-01-2022,95
27-01-2022,288
27-01-2022,70
27-01-2022,6
27-01-2022,42
27-01-2022,34
27-01-2022,100
27-01-2022,185
27-01-2022,107
27-01-2022,299
27-01-2022,30
27-01-2022,206
27-01-2022,275
27-01-2022,226
27-01-2022,34
27-01-2022,224
27-01-2022,11
27-01-2022,271
27-01-2022,93
27-01-2022,297
27-01-2022,261
27-01-2022,105
27-01-2022,8
27-01-2022,170
27-01-2022,65
27-01-2022,340
27-01-2022,28
27-01-2022,11
27-01-2022,3
27-01-2022,146
27-01-2022,150
27-01-2022,39
27-01-2022,369
27-01-2022,36
27-01-2022,32
27-01-2022,211
27-01-2022,110
27-01-2022,207
27-01-2022,337
27-01-2022,86
27-01-2022,170
27-01-2022,112
27-01-2022,434
27-01-2022,103
27-01-2022,105
27-01-2022,44
27-01-2022,274
27-01-2022,372
27-01-2022,49
27-01-2022,353
27-01-2022,67
27-01-2022,210
27-01-2022,161
27-01-2022,144
27-01-2022,47
27-01-2022,104
27-01-2022,94
27-01-2022,20
27-01-2022,49
27-01-2022,54
27-01-2022,29
27-01-2022,269
27-01-2022,120
27-01-2022,22
27-01-2022,207
27-01-2022,374
27-01-2022,106
27-01-2022,21
27-01-2022,2
27-01-2022,111
27-01-2022,324
27-01-2022,271
28-01-2022,97
28-01-2022,45
28-01-2022,286
28-01-2022,117
28-01-2022,366
28-01-2022,3
28-01-2022,30
28-01-2022,30
28-01-2022,86
28-01-2022,12
28-01-2022,20
28-01-2022,15
28-01-2022,197
28-01-2022,385
28-01-2022,103
28-01-2022,26
28-01-2022,19
28-01-2022,254
28-01-2022,35
28-01-2022,12
28-01-2022,15
28-01-2022,78
28-01-2022,42
28-01-2022,360
28-01-2022,92
28-01-2022,222
28-01-2022,288
28-01-2022,146
28-01-2022,90
28-01-2022,307
28-01-2022,2
28-01-2022,415
28-01-2022,26
28-01-2022,310
28-01-2022,54
28-01-2022,19
28-01-2022,71
28-01-2022,209
28-01-2022,33
28-01-2022,76
28-01-2022,273
28-01-2022,11
28-01-2022,30
28-01-2022,296
28-01-2022,225
28-01-2022,251
28-01-2022,106
28-01-2022,113
28-01-2022,362
28-01-2022,156
28-01-2022,145
28-01-2022,268
28-01-2022,85
28-01-2022,43
28-01-2022,300
28-01-2022,43
28-01-2022,5
28-01-2022,149
28-01-2022,40
28-01-2022,48
28-01-2022,42
28-01-2022,135
28-01-2022,52
28-01-2022,189
28-01-2022,43
28-01-2022,373
28-01-2022,16
28-01-2022,112
28-01-2022,31
28-01-2022,336
28-01-2022,59
28-01-2022,85
28-01-2022,39
28-01-2022,33
28-01-2022,132
28-01-2022,48
28-01-2022,385
28-01-2022,79
28-01-2022,188
28-01-2022,12
28-01-2022,164
28-01-2022,40
28-01-2022,316
28-01-2022,377
28-01-2022,127
28-01-2022,170
28-01-2022,17
28-01-2022,127
28-01-2022,56
28-01-2022,169
28-01-2022,105
28-01-2022,345
28-01-2022,265
28-01-2022,40
28-01-2022,90
28-01-2022,32
28-01-2022,34
28-01-2022,224
28-01-2022,52
28-01-2022,81
29-01-2022,47
29-01-2022,104
29-01-2022,27
29-01-2022,353
29-01-2022,11
29-01-2022,436
29-01-2022,132
29-01-2022,61
29-01-2022,24
29-01-2022,87
29-01-2022,146
29-01-2022,12
29-01-2022,157
29-01-2022,48
29-01-2022,5
29-01-2022,34
29-01-2022,91
29-01-2022,83
29-01-2022,0
29-01-2022,303
29-01-2022,241
29-01-2022,100
29-01-2022,48
29-01-2022,1
29-01-2022,22
29-01-2022,154
29-01-2022,322
29-01-2022,172
29-01-2022,50
29-01-2022,154
29-01-2022,220
29-01-2022,162
29-01-2022,466
29-01-2022,51
29-01-2022,30
29-01-2022,93
29-01-2022,46
29-01-2022,51
29-01-2022,72
29-01-2022,69
29-01-2022,250
29-01-2022,126
29-01-2022,69
29-01-2022,188
29-01-2022,95
29-01-2022,395
29-01-2022,242
29-01-2022,67
29-01-2022,36
29-01-2022,150
29-01-2022,227
29-01-2022,92
29-01-2022,196
29-01-2022,197
29-01-2022,32
29-01-2022,190
29-01-2022,39
29-01-2022,412
29-01-2022,33
29-01-2022,137
29-01-2022,64
29-01-2022,22
29-01-2022,175
29-01-2022,107
29-01-2022,163
29-01-2022,172
29-01-2022,131
29-01-2022,95
29-01-2022,23
29-01-2022,69
29-01-2022,189
29-01-2022,21
29-01-2022,283
29-01-2022,111
29-01-2022,218
29-01-2022,123
29-01-2022,76
29-01-2022,112
29-01-2022,361
29-01-2022,62
29-01-2022,40
29-01-2022,124
29-01-2022,85
29-01-2022,13
29-01-2022,90
29-01-2022,47
29-01-2022,210
29-01-2022,96
29-01-2022,20
29-01-2022,267
29-01-2022,120
29-01-2022,136
29-01-2022,120
29-01-2022,61
29-01-2022,225
29-01-2022,145
29-01-2022,213
29-01-2022,243
29-01-2022,338
29-01-2022,141
30-01-2022,130
30-01-2022,121
30-01-2022,225
30-01-2022,118
30-01-2022,190
30-01-2022,62
30-01-2022,337
30-01-2022,93
30-01-2022,241
30-01-2022,207
30-01-2022,417
30-01-2022,26
30-01-2022,176
30-01-2022,128
30-01-2022,118
30-01-2022,55
30-01-2022,21
30-01-2022,205
30-01-2022,122
30-01-2022,67
30-01-2022,174
30-01-2022,178
30-01-2022,100
30-01-2022,159
30-01-2022,1
30-01-2022,83
30-01-2022,27
30-01-2022,473
30-01-2022,308
30-01-2022,125
30-01-2022,128
30-01-2022,198
30-01-2022,141
30-01-2022,68
30-01-2022,276
30-01-2022,24
30-01-2022,74
30-01-2022,107
30-01-2022,86
30-01-2022,393
30-01-2022,142
30-01-2022,99
30-01-2022,119
30-01-2022,122
30-01-2022,100
30-01-2022,31
30-01-2022,266
30-01-2022,7
30-01-2022,4
30-01-2022,15
30-01-2022,60
30-01-2022,203
30-01-2022,90
30-01-2022,25
30-01-2022,130
30-01-2022,47
30-01-2022,109
30-01-2022,149
30-01-2022,90
30-01-2022,37
30-01-2022,94
30-01-2022,108
30-01-2022,233
30-01-2022,346
30-01-2022,33
30-01-2022,113
30-01-2022,254
30-01-2022,261
30-01-2022,23
30-01-2022,81
30-01-2022,182
30-01-2022,54
30-01-2022,3
30-01-2022,197
30-01-2022,275
30-01-2022,11
30-01-2022,178
30-01-2022,231
30-01-2022,93
30-01-2022,206
30-01-2022,86
30-01-2022,83
30-01-2022,374
30-01-2022,12
30-01-2022,311
30-01-2022,91
30-01-2022,188
30-01-2022,129
30-01-2022,57
30-01-2022,0
30-01-2022,216
30-01-2022,105
30-01-2022,265
30-01-2022,61
30-01-2022,174
30-01-2022,12
30-01-2022,440
30-01-2022,85
30-01-2022,50
30-01-2022,252
31-01-2022,200
31-01-2022,363
31-01-2022,94
31-01-2022,105
31-01-2022,126
31-01-2022,22
31-01-2022,235
31-01-2022,105
31-01-2022,9
31-01-2022,319
31-01-2022,236
31-01-2022,102
31-01-2022,54
31-01-2022,217
31-01-2022,285
31-01-2022,5
31-01-2022,418
31-01-2022,148
31-01-2022,13
31-01-2022,16
31-01-2022,153
31-01-2022,259
31-01-2022,171
31-01-2022,90
31-01-2022,268
31-01-2022,316
31-01-2022,96
31-01-2022,43
31-01-2022,198
31-01-2022,229
31-01-2022,299
31-01-2022,90
31-01-2022,168
31-01-2022,180
31-01-2022,215
31-01-2022,358
31-01-2022,2
31-01-2022,3
31-01-2022,0
31-01-2022,101
31-01-2022,10
31-01-2022,182
31-01-2022,12
31-01-2022,61
31-01-2022,159
31-01-2022,230
31-01-2022,104
31-01-2022,172
31-01-2022,170
31-01-2022,53
31-01-2022,35
31-01-2022,28
31-01-2022,123
31-01-2022,84
31-01-2022,310
31-01-2022,161
31-01-2022,217
31-01-2022,122
31-01-2022,81
31-01-2022,10
31-01-2022,49
31-01-2022,80
31-01-2022,65
31-01-2022,100
31-01-2022,215
31-01-2022,170
31-01-2022,82
31-01-2022,13
31-01-2022,212
31-01-2022,86
31-01-2022,52
31-01-2022,147
31-01-2022,81
31-01-2022,43
31-01-2022,18
31-01-2022,224
31-01-2022,90
31-01-2022,106
31-01-2022,117
31-01-2022,48
31-01-2022,290
31-01-2022,105
31-01-2022,336
31-01-2022,374
31-01-2022,92
31-01-2022,27
31-01-2022,308
31-01-2022,53
31-01-2022,1
31-01-2022,119
31-01-2022,39
31-01-2022,132
31-01-2022,62
31-01-2022,106
31-01-2022,39
31-01-2022,157
31-01-2022,96
31-01-2022,104
31-01-2022,1
31-01-2022,113
01-02-2022,279
01-02-2022,34
01-02-2022,277
01-02-2022,105
01-02-2022,177
01-02-2022,93
